200.0,-2.7E-4,0.8357
283.1578947368421,-3.2E-4,0.8311
366.31578947368416,-2.2E-4,0.821
449.47368421052624,-1.5E-4,0.8188
532.6315789473683,1.0E-4,0.807
615.7894736842104,5.0E-5,0.8076
698.9473684210525,-1.3E-4,0.8136
782.1052631578946,6.0E-5,0.8071
865.2631578947367,1.0E-4,0.8105
948.4210526315787,1.1E-4,0.8059
1031.5789473684208,-9.0E-5,0.8124
1114.736842105263,6.0E-5,0.8088
1197.894736842105,-1.1E-4,0.8071
1281.052631578947,-1.2E-4,0.8039
1364.2105263157891,-3.0E-5,0.8035
1447.3684210526312,-1.2E-4,0.8006
1530.5263157894733,2.0E-5,0.807
1613.6842105263154,-1.0E-4,0.8073
1696.8421052631575,-7.0E-5,0.8084
1779.9999999999995,2.0E-5,0.8012
