96.98,0.78722512,-0.0011615908183770535
156.95471603955554,0.76651437,-3.328177281997418E-4
216.92943207911108,0.75883758,-1.6939152837805544E-4
276.9041481186666,0.75461456,-1.0119375334622287E-4
336.8788641582222,0.75201287,-7.035468393592559E-5
396.8535801977778,0.7501624,-5.161745488472309E-5
456.82829623733335,0.748752,-4.0645423951581795E-5
516.8030122768889,0.74773451,-2.8186544250086145E-5
576.7777283164445,0.74695839,-3.003858394400123E-5
636.7524443560001,0.74632171,-1.8005216883449095E-5
