69.55,129655
90.06401169357895,129611
110.5780233871579,130061
131.09203508073685,130819
151.6060467743158,129969
172.12005846789472,130322
192.63407016147366,129456
213.1480818550526,130329
233.66209354863153,130114
254.17610524221047,129772
274.69011693578943,130337
295.20412862936837,129840
315.7181403229473,129761
336.23215201652624,130426
356.7461637101052,129959
377.2601754036841,129674
397.77418709726305,129921
418.288198790842,129988
438.8022104844209,129910
459.31622217799986,129936
69.55,129834
90.06401169357895,129861
110.5780233871579,130497
131.09203508073685,130516
151.6060467743158,130131
172.12005846789472,130065
192.63407016147366,129519
213.1480818550526,130251
233.66209354863153,130098
254.17610524221047,130063
274.69011693578943,129237
295.20412862936837,130123
315.7181403229473,129633
336.23215201652624,129449
356.7461637101052,129888
377.2601754036841,129947
397.77418709726305,129979
418.288198790842,130604
438.8022104844209,130229
459.31622217799986,130220
69.55,129613
90.06401169357895,130273
110.5780233871579,129432
131.09203508073685,129847
151.6060467743158,130311
172.12005846789472,129846
192.63407016147366,129871
213.1480818550526,130095
233.66209354863153,129558
254.17610524221047,129861
274.69011693578943,129276
295.20412862936837,130043
315.7181403229473,129835
336.23215201652624,129650
356.7461637101052,130159
377.2601754036841,130070
397.77418709726305,130004
418.288198790842,130229
438.8022104844209,130118
459.31622217799986,129629
69.55,129631
90.06401169357895,129854
110.5780233871579,129908
131.09203508073685,129957
151.6060467743158,129581
172.12005846789472,129856
192.63407016147366,129928
213.1480818550526,130477
233.66209354863153,129796
254.17610524221047,130057
274.69011693578943,129491
295.20412862936837,129623
315.7181403229473,130746
336.23215201652624,130363
356.7461637101052,130429
377.2601754036841,130059
397.77418709726305,129541
418.288198790842,129936
438.8022104844209,130233
459.31622217799986,130159
69.55,130364
90.06401169357895,130147
110.5780233871579,130212
131.09203508073685,129387
151.6060467743158,130115
172.12005846789472,130302
192.63407016147366,130131
213.1480818550526,130070
233.66209354863153,130064
254.17610524221047,130201
274.69011693578943,129987
295.20412862936837,129843
315.7181403229473,129312
336.23215201652624,129729
356.7461637101052,129970
377.2601754036841,130584
397.77418709726305,129822
418.288198790842,130314
438.8022104844209,130340
459.31622217799986,130619
69.55,130173
90.06401169357895,130534
110.5780233871579,129792
131.09203508073685,130175
151.6060467743158,129896
172.12005846789472,130100
192.63407016147366,129608
213.1480818550526,129632
233.66209354863153,130092
254.17610524221047,129963
274.69011693578943,130384
295.20412862936837,130047
315.7181403229473,129947
336.23215201652624,130056
356.7461637101052,129718
377.2601754036841,130412
397.77418709726305,130090
418.288198790842,129784
438.8022104844209,130169
459.31622217799986,129681
69.55,130018
90.06401169357895,129699
110.5780233871579,130179
131.09203508073685,129757
151.6060467743158,129657
172.12005846789472,130312
192.63407016147366,130562
213.1480818550526,130222
233.66209354863153,129928
254.17610524221047,129957
274.69011693578943,129546
295.20412862936837,129472
315.7181403229473,130003
336.23215201652624,130200
356.7461637101052,129631
377.2601754036841,129681
397.77418709726305,130346
418.288198790842,130374
438.8022104844209,130440
459.31622217799986,130092
69.55,130609
90.06401169357895,129700
110.5780233871579,129853
131.09203508073685,129791
151.6060467743158,129733
172.12005846789472,130550
192.63407016147366,130203
213.1480818550526,129961
233.66209354863153,130111
254.17610524221047,130617
274.69011693578943,129246
295.20412862936837,130613
315.7181403229473,130104
336.23215201652624,129817
356.7461637101052,129561
377.2601754036841,130354
397.77418709726305,130104
418.288198790842,130054
438.8022104844209,130021
459.31622217799986,129785
69.55,130160
90.06401169357895,129538
110.5780233871579,128942
131.09203508073685,130034
151.6060467743158,128951
172.12005846789472,129932
192.63407016147366,130333
213.1480818550526,130470
233.66209354863153,129623
254.17610524221047,130553
274.69011693578943,129934
295.20412862936837,130008
315.7181403229473,129793
336.23215201652624,129574
356.7461637101052,129275
377.2601754036841,129612
397.77418709726305,129422
418.288198790842,129974
438.8022104844209,130137
459.31622217799986,130165
69.55,129823
90.06401169357895,129716
110.5780233871579,130140
131.09203508073685,129764
151.6060467743158,129646
172.12005846789472,129791
192.63407016147366,130083
213.1480818550526,130370
233.66209354863153,130238
254.17610524221047,130169
274.69011693578943,129826
295.20412862936837,130004
315.7181403229473,129640
336.23215201652624,130649
356.7461637101052,129697
377.2601754036841,130628
397.77418709726305,130105
418.288198790842,129667
438.8022104844209,130483
459.31622217799986,129821
69.55,129953
90.06401169357895,130428
110.5780233871579,130457
131.09203508073685,130442
151.6060467743158,129468
172.12005846789472,129789
192.63407016147366,130409
213.1480818550526,130176
233.66209354863153,130189
254.17610524221047,129775
274.69011693578943,130031
295.20412862936837,130660
315.7181403229473,130078
336.23215201652624,130058
356.7461637101052,129656
377.2601754036841,130252
397.77418709726305,129799
418.288198790842,129817
438.8022104844209,129869
459.31622217799986,129960
69.55,129573
90.06401169357895,130225
110.5780233871579,129935
131.09203508073685,129801
151.6060467743158,130036
172.12005846789472,130437
192.63407016147366,130139
213.1480818550526,129944
233.66209354863153,130213
254.17610524221047,129521
