200.0,-4.7E-4,0.8383
283.1578947368421,-1.6E-4,0.8194
366.31578947368416,-1.7E-4,0.8194
449.47368421052624,-6.0E-5,0.8159
532.6315789473683,-2.7E-4,0.8074
615.7894736842104,1.6E-4,0.8111
698.9473684210525,1.3E-4,0.8106
782.1052631578946,1.9E-4,0.808
865.2631578947367,9.0E-5,0.7999
948.4210526315787,-7.0E-5,0.8067
1031.5789473684208,-1.1E-4,0.8096
1114.736842105263,-1.7E-4,0.8039
1197.894736842105,-1.2E-4,0.8088
1281.052631578947,4.0E-5,0.8049
1364.2105263157891,1.0E-4,0.8017
1447.3684210526312,-1.0E-5,0.8014
1530.5263157894733,-5.0E-5,0.8009
1613.6842105263154,-6.0E-5,0.8093
1696.8421052631575,-1.8E-4,0.8087
1779.9999999999995,-2.0E-5,0.8075
200.0,-4.2E-4,0.8375
283.1578947368421,-1.5E-4,0.8241
366.31578947368416,-9.0E-5,0.823
449.47368421052624,-1.1E-4,0.813
532.6315789473683,-1.5E-4,0.8114
615.7894736842104,-4.0E-5,0.809
698.9473684210525,6.0E-5,0.8099
782.1052631578946,3.6E-4,0.8038
865.2631578947367,1.1E-4,0.8121
948.4210526315787,-1.1E-4,0.8091
1031.5789473684208,-9.0E-5,0.8066
1114.736842105263,1.2E-4,0.8026
1197.894736842105,1.2E-4,0.8028
1281.052631578947,0.0,0.8034
1364.2105263157891,-6.0E-5,0.8117
1447.3684210526312,1.1E-4,0.8057
1530.5263157894733,1.0E-5,0.8038
1613.6842105263154,0.0,0.809
1696.8421052631575,-5.0E-5,0.8024
1779.9999999999995,-5.0E-5,0.8019
200.0,-5.8E-4,0.8341
283.1578947368421,-1.6E-4,0.8204
366.31578947368416,3.0E-5,0.8177
449.47368421052624,-1.1E-4,0.8181
532.6315789473683,1.5E-4,0.8079
615.7894736842104,1.0E-4,0.8125
698.9473684210525,5.0E-5,0.8023
782.1052631578946,1.0E-5,0.8124
865.2631578947367,-4.0E-5,0.802
948.4210526315787,8.0E-5,0.8009
1031.5789473684208,5.0E-5,0.8078
1114.736842105263,-7.0E-5,0.8016
1197.894736842105,-2.0E-5,0.8034
1281.052631578947,3.0E-5,0.8082
1364.2105263157891,2.5E-4,0.8083
1447.3684210526312,-3.0E-5,0.806
1530.5263157894733,9.0E-5,0.8056
1613.6842105263154,-5.0E-5,0.8049
1696.8421052631575,-1.0E-5,0.8023
1779.9999999999995,-1.7E-4,0.8021
200.0,-3.6E-4,0.8388
283.1578947368421,-1.0E-4,0.8235
366.31578947368416,-2.5E-4,0.8117
449.47368421052624,-1.7E-4,0.8182
532.6315789473683,-3.0E-5,0.8191
615.7894736842104,1.6E-4,0.8099
698.9473684210525,2.0E-5,0.8143
782.1052631578946,-1.7E-4,0.8104
865.2631578947367,-1.9E-4,0.8082
948.4210526315787,-2.2E-4,0.8008
1031.5789473684208,-1.2E-4,0.8131
1114.736842105263,0.0,0.8035
1197.894736842105,1.0E-5,0.8098
1281.052631578947,-1.0E-5,0.8028
1364.2105263157891,-1.6E-4,0.8087
1447.3684210526312,-1.5E-4,0.808
1530.5263157894733,1.0E-5,0.8023
1613.6842105263154,-7.0E-5,0.8048
1696.8421052631575,5.0E-5,0.8032
1779.9999999999995,-1.5E-4,0.8068
200.0,-5.0E-4,0.8353
283.1578947368421,-1.5E-4,0.8266
366.31578947368416,6.0E-5,0.8218
449.47368421052624,0.0,0.8192
532.6315789473683,-2.6E-4,0.8081
615.7894736842104,-4.0E-5,0.8071
698.9473684210525,-1.9E-4,0.8111
782.1052631578946,1.0E-4,0.8097
865.2631578947367,1.2E-4,0.8058
948.4210526315787,-6.0E-5,0.8066
1031.5789473684208,1.0E-4,0.7993
1114.736842105263,-6.0E-5,0.8109
1197.894736842105,-1.0E-4,0.8076
1281.052631578947,-2.0E-5,0.8049
1364.2105263157891,-3.0E-5,0.8041
1447.3684210526312,1.8E-4,0.8046
1530.5263157894733,7.0E-5,0.8019
1613.6842105263154,9.0E-5,0.8112
1696.8421052631575,-8.0E-5,0.8028
1779.9999999999995,3.0E-5,0.8021
200.0,-6.3E-4,0.8344
283.1578947368421,-3.4E-4,0.8219
366.31578947368416,3.0E-5,0.813
449.47368421052624,1.0E-5,0.8177
532.6315789473683,3.0E-5,0.8085
615.7894736842104,-1.9E-4,0.8081
698.9473684210525,-1.4E-4,0.8027
782.1052631578946,-3.0E-5,0.8119
865.2631578947367,2.0E-5,0.8069
948.4210526315787,3.0E-5,0.8047
1031.5789473684208,-2.0E-5,0.8047
1114.736842105263,-6.0E-5,0.8042
1197.894736842105,-2.0E-5,0.8045
1281.052631578947,-8.0E-5,0.8044
