96.98,0.78733246,-0.001165430214045337
125.38907601873686,0.77390943,-5.56806930265757E-4
153.7981520374737,0.76712113,-3.528934472057896E-4
182.20722805621054,0.76256257,-2.4082059097444762E-4
210.61630407494738,0.75937273,-1.8155695108579696E-4
239.02538009368422,0.75706619,-1.3892091052658282E-4
267.43445611242106,0.75510941,-1.1077186355903194E-4
295.8435321311579,0.7536905,-9.206561052383682E-5
324.25260814989474,0.75247269,-7.852420057871474E-5
352.6616841686316,0.75139712,-6.331008576919401E-5
381.0707601873685,0.75061105,-5.626059665256653E-5
409.47983620610535,0.74984539,-4.85915872157914E-5
437.8889122248422,0.74921231,-4.325719119599373E-5
466.2979882435791,0.74860611,-3.741250607039024E-5
494.70706426231595,0.74809479,-3.0387471703242275E-5
523.1161402810528,0.74769126,-2.9419063623853575E-5
551.5252162997897,0.74732704,-2.6306789173427614E-5
579.9342923185266,0.74681767,-1.6906383473502996E-5
608.3433683372634,0.74658201,-2.4391167130865802E-5
636.7524443560003,0.74628368,-1.6836279858328395E-5
96.98,0.78730124,-0.00116266519703752
125.38907601873686,0.77396558,-5.541755992217614E-4
153.7981520374737,0.76710564,-3.462173005978827E-4
182.20722805621054,0.76260757,-2.431291193253136E-4
210.61630407494738,0.75944434,-1.8142978638850348E-4
239.02538009368422,0.75701595,-1.4070284660532332E-4
267.43445611242106,0.75515542,-1.1370643349657343E-4
295.8435321311579,0.75368033,-8.543022183172908E-5
324.25260814989474,0.75252008,-7.138504404732905E-5
352.6616841686316,0.75141547,-6.010162263748197E-5
381.0707601873685,0.75063088,-5.5143829759668795E-5
409.47983620610535,0.74983585,-4.824432977318233E-5
437.8889122248422,0.74923055,-4.09714872779753E-5
466.2979882435791,0.74867244,-3.565339442449731E-5
494.70706426231595,0.74813967,-3.479258724281846E-5
523.1161402810528,0.74768409,-2.860716594113376E-5
551.5252162997897,0.74721686,-2.597583489713821E-5
579.9342923185266,0.74702129,-2.7529526647403242E-5
608.3433683372634,0.74660613,-2.2555430603270393E-5
636.7524443560003,0.74629125,-2.16571261390563E-5
96.98,0.78723216,-0.001167632771815125
125.38907601873686,0.77400365,-5.566341167027684E-4
153.7981520374737,0.7671505,-3.4874755201069627E-4
182.20722805621054,0.76260986,-2.434242066356997E-4
210.61630407494738,0.75949547,-1.813939194226002E-4
239.02538009368422,0.75689929,-1.3631240391543482E-4
267.43445611242106,0.75517261,-1.1212502636356496E-4
295.8435321311579,0.75366798,-9.103525041243335E-5
324.25260814989474,0.75246066,-7.138830468059299E-5
352.6616841686316,0.75139534,-6.396221242198101E-5
381.0707601873685,0.75061188,-5.632906995110917E-5
409.47983620610535,0.74984785,-4.853289581704057E-5
437.8889122248422,0.74926532,-4.563419284540236E-5
466.2979882435791,0.74867069,-3.904445301898971E-5
494.70706426231595,0.74816161,-3.546101706192514E-5
523.1161402810528,0.74762274,-3.060267349866198E-5
551.5252162997897,0.74731592,-2.6406238487977634E-5
579.9342923185266,0.74698458,-2.5401963442685653E-5
608.3433683372634,0.74655982,-2.2325555958162974E-5
636.7524443560003,0.74631033,-1.631294821946683E-5
96.98,0.78723046,-0.00116457918876345
125.38907601873686,0.7739427,-5.534631508535916E-4
153.7981520374737,0.7671328,-3.494273940462267E-4
182.20722805621054,0.76265871,-2.4405839980553507E-4
210.61630407494738,0.75944396,-1.8138739815607232E-4
239.02538009368422,0.75705412,-1.3905948744030006E-4
267.43445611242106,0.75528151,-1.13828707243971E-4
295.8435321311579,0.75373029,-8.904300348816907E-5
324.25260814989474,0.7524727,-7.472067187633456E-5
352.6616841686316,0.75147651,-6.688863077636268E-5
381.0707601873685,0.75056732,-5.741812146126346E-5
409.47983620610535,0.74983968,-4.837964605363563E-5
437.8889122248422,0.74916727,-4.044815563911373E-5
466.2979882435791,0.74862271,-3.5769146905367E-5
494.70706426231595,0.7481104,-3.19917032690983E-5
523.1161402810528,0.74759563,-2.866096638998869E-5
551.5252162997897,0.74728675,-2.546717610796435E-5
579.9342923185266,0.74686261,-2.119411621557753E-5
608.3433683372634,0.74660059,-2.1022932969220942E-5
636.7524443560003,0.74628045,-1.6824867641904622E-5
96.98,0.78725485,-0.0011661540746299305
125.38907601873686,0.77397637,-5.559607959337658E-4
153.7981520374737,0.76714836,-3.564165614474714E-4
182.20722805621054,0.76250284,-2.4504963231777134E-4
210.61630407494738,0.75935629,-1.807874416355083E-4
239.02538009368422,0.75695575,-1.3790196263160315E-4
267.43445611242106,0.7551751,-1.0888721753247751E-4
295.8435321311579,0.75376543,-9.147054495316868E-5
324.25260814989474,0.75244136,-7.053564908207398E-5
352.6616841686316,0.75147416,-6.444152551177945E-5
381.0707601873685,0.75055294,-5.429443479441373E-5
409.47983620610535,0.74988956,-4.67607416380919E-5
437.8889122248422,0.74916386,-4.558365302981136E-5
466.2979882435791,0.74866188,-4.054108368713588E-5
494.70706426231595,0.74818622,-3.072657756269151E-5
523.1161402810528,0.74764589,-2.520795576348152E-5
551.5252162997897,0.74734577,-2.4674842224828146E-5
579.9342923185266,0.74695527,-2.3088544141923767E-5
608.3433683372634,0.74662674,-2.3639591163528782E-5
636.7524443560003,0.7463267,-2.0931635237830762E-5
96.98,0.78722645,-0.0011645857100299778
125.38907601873686,0.77398857,-5.535544485849817E-4
153.7981520374737,0.76713082,-3.523309879677608E-4
182.20722805621054,0.76255165,-2.4408611518827853E-4
210.61630407494738,0.759363,-1.7950927339604577E-4
239.02538009368422,0.75702569,-1.3810575221059909E-4
267.43445611242106,0.75520684,-1.1245272000659043E-4
295.8435321311579,0.75362576,-8.905930665448874E-5
324.25260814989474,0.75244231,-7.580646275322491E-5
352.6616841686316,0.75142632,-6.0854828921450953E-5
381.0707601873685,0.75056237,-5.4496594056777695E-5
409.47983620610535,0.74986358,-4.779599269939126E-5
437.8889122248422,0.74923033,-4.341044095939868E-5
466.2979882435791,0.74873498,-3.74695671525091E-5
494.70706426231595,0.74817387,-3.5071371386884906E-5
523.1161402810528,0.74779408,-2.7930584538867246E-5
551.5252162997897,0.74723821,-2.546065484143648E-5
579.9342923185266,0.74693667,-2.274617764921059E-5
608.3433683372634,0.74666329,-2.3535250899082862E-5
636.7524443560003,0.7462977,-1.581407133008477E-5
96.98,0.78730053,-0.001166674145635528
125.38907601873686,0.77401245,-5.569422465462103E-4
153.7981520374737,0.76710174,-3.5051970618964494E-4
182.20722805621054,0.76257304,-2.4045213941562297E-4
210.61630407494738,0.7594165,-1.8120643300992392E-4
239.02538009368422,0.75709998,-1.3945728469850013E-4
267.43445611242106,0.7551878,-1.0559560825253511E-4
295.8435321311579,0.75370293,-9.166455263237281E-5
324.25260814989474,0.75245091,-7.516085736696579E-5
352.6616841686316,0.75152249,-6.536428472547306E-5
381.0707601873685,0.75052203,-5.253695346515276E-5
409.47983620610535,0.7497982,-4.513042500612439E-5
437.8889122248422,0.7491834,-4.126983522162535E-5
466.2979882435791,0.74858112,-3.692504139743196E-5
